task_index	inventory_id	accession_version	source_relative_path	source_path	source_format	source_bytes	source_compressed_sha256	mirror_state	derived_relative_path	resource_class	cpus	memory_mb	scratch_bytes	walltime	state	reason_code	attempts	derived_path	gzi_path	fai_path	provenance_path	source_decompressed_sha256	source_decompressed_bytes	sequence_count	names_lengths_sha256	derived_bgzf_sha256	derived_bgzf_bytes	gzi_sha256	gzi_bytes	fai_sha256	fai_bytes	compression_ratio	elapsed_seconds	cpu_seconds	peak_memory_bytes	peak_scratch_bytes	random_access_probe_count	bgzf_block_count	updated_at_utc
363	bfa1f0235fa0132db116380a6d2711cdda2f4582ea6e88175dea999ed91acc89	GCF_010909765.2	GCF/010/909/765/GCF_010909765.2/GCF_010909765.2.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/010/909/765/GCF_010909765.2/GCF_010909765.2.fa.gz	gzip	787711694	3bb980699ae1cdce8f3e49ee295979223e9a3fe6d50c62e1514dc80ce3c8b5f1	verified	objects/GCF/010/909/765/GCF_010909765.2/GCF_010909765.2.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/010/909/765/GCF_010909765.2/GCF_010909765.2.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/010/909/765/GCF_010909765.2/GCF_010909765.2.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/010/909/765/GCF_010909765.2/GCF_010909765.2.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/010/909/765/GCF_010909765.2/provenance.json	ff1a919d4b83e901265ee8bbf2a42e2d089b2c0abf7712f28405a1b2faa70f82	2609976274	957	14d5ec3bcd73af1e5c6b47f530b467ca41a314bbce9df33c4662a2fdbace37a3	3bc21ba5a393c581173678d5022bb2b90b75279ded4c466d2043ed58c41de2bc	806718544	f767de9881a987bf72fa9e312e850a154081d2a76fddb875eeab251f0b91231b	639704	f4990a7a6a7daa0b91bce7606f10932474334be17326ff16dd8cf03467ee54fb	36552	0.30909037451273014	209.475906	506.351858	39276544	807415177	3	39983	2026-07-19T17:26:16.174985Z
364	b3dea92832d27eee36c986bdbb40a29224ea054769ff43cb99f6e5c643092ccc	GCF_011004845.1	GCF/011/004/845/GCF_011004845.1/GCF_011004845.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/011/004/845/GCF_011004845.1/GCF_011004845.1.fa.gz	gzip	303201115	0852caac1837f689e25c921dc59145fe4bb55e6156767c45436005b6da688819	verified	objects/GCF/011/004/845/GCF_011004845.1/GCF_011004845.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/004/845/GCF_011004845.1/GCF_011004845.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/004/845/GCF_011004845.1/GCF_011004845.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/004/845/GCF_011004845.1/GCF_011004845.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/004/845/GCF_011004845.1/provenance.json	e8af657d136a1c1a9a5e80e80b8bd0cda6a8b77e0e8d6be1c6f918396c8eac18	937124382	53	db76c0224a138c0fe8571531148e4cec9144e6575b6f5cb9988116b7666726f2	3d87590b89b425804af5dfbc922357eea16bdf9aa5f5779210f13c0f2b55fb66	309665082	cb2bde27b3219d178939bc2abe98014ab4b3051ab20c4fa0431e0d56d5d8afe3	229688	e422423e78129f6e9cad6edd97a3af003ca17dd0e278a5ba36813280b94d57bd	1956	0.330441815353386	78.522549	194.22086	39239680	309897921	3	14357	2026-07-19T17:24:13.474815Z
365	7c95f4cb1fff2719f4dfa4c00413a875744c426d4fe04a27c7d11b7a8c77c7de	GCF_011100635.1	GCF/011/100/635/GCF_011100635.1/GCF_011100635.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/011/100/635/GCF_011100635.1/GCF_011100635.1.fa.gz	gzip	1128439076	c6aec5c6e34924f956760889af7656e5480ffbc6838ddfe69ea391172c619a23	verified	objects/GCF/011/100/635/GCF_011100635.1/GCF_011100635.1.fa.gz	medium	6	16384	8589934592	08:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/100/635/GCF_011100635.1/GCF_011100635.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/100/635/GCF_011100635.1/GCF_011100635.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/100/635/GCF_011100635.1/GCF_011100635.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/100/635/GCF_011100635.1/provenance.json	131548f893659758fe987c982279cb7f055c3328d6718fc7198a5a7b95f7c999	3426538121	212	1ad989a0f81c6ef66a3aa0cc98a9ceaff378519c2c6ee621498b33d695e884ed	7981cba1d53eb2c52f70c8afb5f642ca697523c9184561d90581e703026cbdbb	1153406723	3fd7abf04a5dc4420c38aa14c717c5719b5176a98d97075260fa22b9fc287a08	839832	31c07931f86ee5271f7bc2e6e9dfdd8503afe56f0300dc25f21474c644fc2ebe	8057	0.33660992006223184	185.25053	724.256043	39141376	1154259153	3	52491	2026-07-19T17:57:12.624464Z
366	6f72ed7ecc5cc0925342902cb54d5948a5eea3a0b647bf4b281050c5cbc8eb90	GCF_011100685.1	GCF/011/100/685/GCF_011100685.1/GCF_011100685.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/011/100/685/GCF_011100685.1/GCF_011100685.1.fa.gz	gzip	808765587	5fc3eabffd3aae5f7bb22d48917a6b2652e0699f885286d62a894c20b4240617	verified	objects/GCF/011/100/685/GCF_011100685.1/GCF_011100685.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/100/685/GCF_011100685.1/GCF_011100685.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/100/685/GCF_011100685.1/GCF_011100685.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/100/685/GCF_011100685.1/GCF_011100685.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/100/685/GCF_011100685.1/provenance.json	4e9f293601cd48bfedad3420da01c1f5427d864ac2f9405f494c92866d64dbff	2531659127	2197	6fd3e59be3ee81d201fcf3cb7ef1790e2ee6d2cf4c045cd67ccbf9f9f7badd5f	2d15f5f9bd7f6a0c22cb245957515170a547e234aa6fe2361734313ffad1771f	827176063	1b0fc9ba03fbbd87898c18e219f8c4d8e67afc684115ba4b44e89fe077f27d0a	620504	80c70635ae372f9565aa0c405bb91ff80d5d5f4d574459c22063255209da047e	83703	0.3267327951769709	210.660665	525.524709	39174144	827926722	3	38783	2026-07-19T17:26:39.429586Z
367	198978948db5ec0479e659ca644219e518fec35fb988df08e915bb8e700ee64e	GCF_011762595.1	GCF/011/762/595/GCF_011762595.1/GCF_011762595.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/011/762/595/GCF_011762595.1/GCF_011762595.1.fa.gz	gzip	779709812	7901ea63f4addf8b303d341700a70c368be70a87ec8fac1c2380003ed48f5fc8	verified	objects/GCF/011/762/595/GCF_011762595.1/GCF_011762595.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/762/595/GCF_011762595.1/GCF_011762595.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/762/595/GCF_011762595.1/GCF_011762595.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/762/595/GCF_011762595.1/GCF_011762595.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/011/762/595/GCF_011762595.1/provenance.json	3f1d49c25a489193747f537895eaac11630b673f357500231bcd1a736a550772	2426098559	362	cd29f0bed25dedbabdb80c26faabb1211784a1a937bcdfd37777af7de3872450	a7d6643c6110b5acd02b85d388e5ac91a3cb3c95bf477157dd9b3dc612009522	798021611	9690f889ff586ad93095582836be5bd2728ca3da0080331ad97b4671fa7ba026	594632	93808aaf64c0d7702184ff620e358b104bce8ffcadc36e01bbecaa4f308dd236	13798	0.3289320658633638	204.687907	504.945902	39022592	798637778	3	37166	2026-07-19T17:26:39.490307Z
368	72970a34df680bb77d40e84307d4ad4170ca710064f75031e89fcbf85c495c97	GCF_012275295.1	GCF/012/275/295/GCF_012275295.1/GCF_012275295.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/012/275/295/GCF_012275295.1/GCF_012275295.1.fa.gz	gzip	381506137	9fac87c7202df6dfd7f470821e008a3dde191ee768b7dba5e0a0e8fa40db0124	verified	objects/GCF/012/275/295/GCF_012275295.1/GCF_012275295.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/012/275/295/GCF_012275295.1/GCF_012275295.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/012/275/295/GCF_012275295.1/GCF_012275295.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/012/275/295/GCF_012275295.1/GCF_012275295.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/012/275/295/GCF_012275295.1/provenance.json	65ff5c0dcdf56aa21bd9a24923ec48f5f9d433acc931fb4e96568ba5a1d17524	1195063962	864	183aec65e1be6dfc17ac9973155fb40843f64e32e8c807b31828f3bfc561ee61	bbdfe3ebc60c813cb060fbccfc48d9ad4c5595307eb84f2534acbe8ef75c7eda	389185836	ed72568d2b87895e64605e5eca7a95902f0ea0334bc9d70433c00fe6f9b72299	292904	c3703ae78062313627dfe7560c27a7745c3cc0764ab1416c217ba189ccd359f3	32750	0.3256610929415676	96.02369	254.494531	38948864	389529656	3	18308	2026-07-19T17:25:10.719562Z
369	8438060c29c750c5ec97a87a5e6b51964aa3bed752d6ca3e00560ed6e50b010d	GCF_013347855.1	GCF/013/347/855/GCF_013347855.1/GCF_013347855.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/013/347/855/GCF_013347855.1/GCF_013347855.1.fa.gz	gzip	320406413	7c7131ae8423f56d807b62d6200792700b351cdb75dccc02faa872f5fd2067b0	verified	objects/GCF/013/347/855/GCF_013347855.1/GCF_013347855.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/347/855/GCF_013347855.1/GCF_013347855.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/347/855/GCF_013347855.1/GCF_013347855.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/347/855/GCF_013347855.1/GCF_013347855.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/347/855/GCF_013347855.1/provenance.json	b93112c5fc1823da33a2a827cccdd4418dcb6e7bc81dcfc5a7f2cdf7be9c7c67	998627674	54	69c3804ec924e7385280868372e91ba18a83e9c09a4c37d88f2063c6f02bd618	775a942a93554ddfc39fa1ab96e1f620e17a1c0e526e807e126a2919aa0ca34a	327118797	543b7c0948f7b9b432f1f6f04f9ce26a25336ccb6328c2b2afe8b98491e819b6	244760	ed57f8b7c25297d9136e9cc13c8d5a81d7df5d14e7fefd290bc977016eee78b7	1989	0.3275683275326496	78.311909	206.14721	39297024	327366757	3	15299	2026-07-19T17:25:29.012739Z
370	4df05753523df9afa33e4d4d7a9f8253b896da56306cbb94771e5b02776feac6	GCF_013368585.1	GCF/013/368/585/GCF_013368585.1/GCF_013368585.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/013/368/585/GCF_013368585.1/GCF_013368585.1.fa.gz	gzip	317944026	a33070054a1ef09be9792fa38d35fbb11b347b4519cb08501437c98dac4be598	verified	objects/GCF/013/368/585/GCF_013368585.1/GCF_013368585.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/368/585/GCF_013368585.1/GCF_013368585.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/368/585/GCF_013368585.1/GCF_013368585.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/368/585/GCF_013368585.1/GCF_013368585.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/368/585/GCF_013368585.1/provenance.json	7c55f43fb5a627798c93726f18ccb61626d5c80ed060b6d4d5fd8bfb4c5449c4	978446540	207	14c9c31f2188eea49343ca7082d136ed4606771ae7a21393fbea581746350bdd	8de308febad98f0a4fbac80a49ea18fcb0d23ccf8c10b81ad9ba292344b2b567	324401582	93ba08d733e7b981c896ed5835d93e466b058d366feafd5cd446d6fa59da1edf	239816	9f60757fbb4e97c8eb93a9a264eeef6eab2e4432d01606bf553393360ca4beb9	7662	0.3315475794926926	81.501442	209.014463	39264256	324653496	3	14990	2026-07-19T17:25:37.219506Z
371	91f4902e64706312bfbeacaeb07fb66adc408eded8ac098fb1d93db51c7f9731	GCF_013368605.1	GCF/013/368/605/GCF_013368605.1/GCF_013368605.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/013/368/605/GCF_013368605.1/GCF_013368605.1.fa.gz	gzip	417144418	66956161307dde48a8ab949cb42d3881ceb61553f408d748cb53238ede6f6c30	verified	objects/GCF/013/368/605/GCF_013368605.1/GCF_013368605.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/368/605/GCF_013368605.1/GCF_013368605.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/368/605/GCF_013368605.1/GCF_013368605.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/368/605/GCF_013368605.1/GCF_013368605.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/013/368/605/GCF_013368605.1/provenance.json	609ef0857e38a528f7bdcc056836ca32cbfd805a61668cf4aa74b99d6d7e8e5d	1281524352	190	0d84bbef98bec46e4ae0445dc1e3a62ced9b935494bd0423028e9531a7de0bd0	e2c1dcabdca886a1846741d7ec7f898cf9aa8e71e94890c76a68a258f4fc162c	425728871	19ddc68eb1625c43252e5cb5c171b1df44b1a835bd9b90a19f2febfcae0d52e5	314104	48eb206de3091ce885251df03b1cddf8863ae14474f701705f25cdfa3a47d0d9	7187	0.33220505746581397	100.760149	261.977284	39350272	426054223	3	19633	2026-07-19T17:26:53.468560Z
372	9e0ddf23f4ff12097a73909a48fbd20cf41a559802fa67a66c3d156f0eb9fc73	GCF_014108235.1	GCF/014/108/235/GCF_014108235.1/GCF_014108235.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/014/108/235/GCF_014108235.1/GCF_014108235.1.fa.gz	gzip	660731931	75d87d717dcbdaacfca47803d3188014ebffa23f0103812a187fb32e4f4f61f3	verified	objects/GCF/014/108/235/GCF_014108235.1/GCF_014108235.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/235/GCF_014108235.1/GCF_014108235.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/235/GCF_014108235.1/GCF_014108235.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/235/GCF_014108235.1/GCF_014108235.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/235/GCF_014108235.1/provenance.json	6101061b8cb3847d14049f7e5d65504299124b212d7d9bbd0efec626c1840d05	2042855257	93	1ce5c78af4c577f694423e66d9f270e54ff2692be354ed7f7ed5b52720d6f098	24d3a220dffa031af3b6c997c8a7ac67e07623266453ba428ecd5cb4e3ab636c	675435055	1a4f32b876e226706f9a055b5dc0a0441f57298e4c557a173b32d3b89b07a48d	500696	5c7abe17c0e94cb6f4e071281d36f74644e147e29da4d2bb45b497ff8f86bb63	3661	0.3306328496282691	159.605917	420.21192	39088128	675941595	3	31295	2026-07-19T17:28:10.282530Z
373	348be321e3b1cd215f41224caafe40ec616a47f54086c48f8735cd26a6c38011	GCF_014108245.1	GCF/014/108/245/GCF_014108245.1/GCF_014108245.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/014/108/245/GCF_014108245.1/GCF_014108245.1.fa.gz	gzip	589644455	e61440dbba487a288550e7f3a109e161d947f33afc7cab8e498a3a660061254e	verified	objects/GCF/014/108/245/GCF_014108245.1/GCF_014108245.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/245/GCF_014108245.1/GCF_014108245.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/245/GCF_014108245.1/GCF_014108245.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/245/GCF_014108245.1/GCF_014108245.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/245/GCF_014108245.1/provenance.json	0f33062814dab7479dd7b9d2ef2d9fc824e8a678beaeff72ddc0b5c2b1bdf4ce	1811205644	202	c75219faeb4a1301d6c60bd993f52c8b953e164d20e8c20a33f852a26d8ff9fa	492a1e6e997a53d29249bc4f889459d2e4f029de2025ed0a07be1e875b4b6489	602811366	4d8b1b952f7ad85bfb58b599b71a771ff229adac4f66b46b1e857dcba1efa56b	443928	5a2be1d200b7f3bd2e3a264950635ceefee82397caf44d350865222aeeeccf6b	7827	0.3328232594663889	142.183499	374.894064	39227392	603267726	3	27747	2026-07-19T17:28:00.825414Z
374	922762fe25b5abc68022e1d18ba104b90ad6921001a543eb5fcf1d2bb4a998b2	GCF_014108415.1	GCF/014/108/415/GCF_014108415.1/GCF_014108415.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/014/108/415/GCF_014108415.1/GCF_014108415.1.fa.gz	gzip	756141394	8da55a6a557a93b3a2f51d6f9e07a9bd31e981d214b994a52eed433c7ae83e91	verified	objects/GCF/014/108/415/GCF_014108415.1/GCF_014108415.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/415/GCF_014108415.1/GCF_014108415.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/415/GCF_014108415.1/GCF_014108415.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/415/GCF_014108415.1/GCF_014108415.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/108/415/GCF_014108415.1/provenance.json	cd999fa02128bd44bc760f65f0dc6cc8ddf85f696341a8fc535c034b9db098f1	2361880841	60	63bb3fd057e710cc3be464e38c92b5cd0a5ca198dcafd6436e8551dd9492102d	b3469b3c2ce2402125685ae1058892846ddf61b1e12cc4d3719e13a05e998f43	773142293	50b268208c5d5485a31aa55ed8bf401ad3f3e97cf806e087b7ac6a71cbdcf503	578888	206b53711b8bb53c50f0ea3883b4fa128a09777fa5adb981c398ab285800b452	2389	0.3273417860795459	184.648166	484.132702	39120896	773725034	3	36182	2026-07-19T17:29:21.639800Z
375	d915fecf186926b7213a45ef2902758c2c6501923a3e8ecde43319ff61836b71	GCF_014176215.1	GCF/014/176/215/GCF_014176215.1/GCF_014176215.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/014/176/215/GCF_014176215.1/GCF_014176215.1.fa.gz	gzip	619982015	ffb7e63b15b3b91d63647ecf91f45234430f92ee8d807520068a18fce3f2525e	verified	objects/GCF/014/176/215/GCF_014176215.1/GCF_014176215.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/176/215/GCF_014176215.1/GCF_014176215.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/176/215/GCF_014176215.1/GCF_014176215.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/176/215/GCF_014176215.1/GCF_014176215.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/176/215/GCF_014176215.1/provenance.json	586fa5355034f0b141e6ed5a0ea08a79c1cfe6e944d57bdba163414a49281124	1931474590	29	25013840f38f67fde1e0e25499d65d4995d4f5113aa05107cde13c09e86296e3	67f01ecb51a6ff283e4722ad04ef04ceb05c8578b740e7cccacef8cf66353cf9	633528596	08a9b3d716efcbf85b02c40f2e3299aaa858eb69c302f59f0e338f0eed1f35f7	473400	ac865514e00f4b08f48ad495035b2c9a2c65a028073d1bf7281ee2eea6e84464	1154	0.32800255270249246	154.190638	405.772526	39198720	634003909	3	29589	2026-07-19T17:28:53.061089Z
376	5081277da8362a58cfcde994a19f1ae436e61acc830f0dc3a9ded77c1df76e98	GCF_014839835.1	GCF/014/839/835/GCF_014839835.1/GCF_014839835.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/014/839/835/GCF_014839835.1/GCF_014839835.1.fa.gz	gzip	385590970	f99a71ff7231996fd118ac30afdb45787a997b227651111bc16b0c39f96df8f7	verified	objects/GCF/014/839/835/GCF_014839835.1/GCF_014839835.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/839/835/GCF_014839835.1/GCF_014839835.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/839/835/GCF_014839835.1/GCF_014839835.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/839/835/GCF_014839835.1/GCF_014839835.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/014/839/835/GCF_014839835.1/provenance.json	e1221aa89d46c33157f80bea1de31304560f4f787ed2037ee866f07ec5c92c47	1211701318	180	283a3c46f6487ae65c95d2054679893b0e41e1a818affb738d49b99a3b3b59c5	365192671909453d834a28ca3401adeb140cfa16f9663702f718ee69c00aa212	394236770	b5ba8d39f215c78572e5c1691986755c14c54ed005db715c71ce68ed39f836a1	296984	1f6008ac04ff998c29ba46c4b51b2b70e78e8a6e43496d3dbc5e3a945946ca9d	6802	0.32535804339201024	97.205841	246.201301	39018496	394544418	3	18563	2026-07-19T17:27:56.083029Z
377	27140a98e8296b8cef8b1c21afef846e05d7813b1bf4829d296e5c6db604db6e	GCF_015220075.1	GCF/015/220/075/GCF_015220075.1/GCF_015220075.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/015/220/075/GCF_015220075.1/GCF_015220075.1.fa.gz	gzip	398685267	ba491453826b9353d55a87d94042d09237ab15222b557bc9d7e57eb85d456adc	verified	objects/GCF/015/220/075/GCF_015220075.1/GCF_015220075.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/015/220/075/GCF_015220075.1/GCF_015220075.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/015/220/075/GCF_015220075.1/GCF_015220075.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/015/220/075/GCF_015220075.1/GCF_015220075.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/015/220/075/GCF_015220075.1/provenance.json	25abf84268de41726e1a4e6e197b995ec0dce2c8d7c6fd6f463da403bcb43d77	1219766562	133	1f5c6e68b1f8b03b1efcc1aba95eb8187ad771091f4a3c55e6fff218834eefd7	a5804e7835e32c70d886060dfd8891202712af3c72210106258669e8d8f37d43	406393735	a575b70e31dba9b2eb68009135d01ce112bc8f254e2fa2906362224ae0a0d74f	298968	7d4b9fc9780dba378e1cded8805d17eadedae9133a5706d896e024ce03e8aa41	5028	0.3331733691188036	98.27789	259.723854	39034880	406700597	3	18687	2026-07-19T17:28:19.948144Z
378	d29570967050bae26ae8d30787d920fff00377432ec6631dba43decee8c19e6d	GCF_015220235.1	GCF/015/220/235/GCF_015220235.1/GCF_015220235.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/015/220/235/GCF_015220235.1/GCF_015220235.1.fa.gz	gzip	1053455282	2999141f0617eae0d9572c4e5a9b31ab4c45b1d6f91e0a97985c0bfeba644fc2	verified	objects/GCF/015/220/235/GCF_015220235.1/GCF_015220235.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/015/220/235/GCF_015220235.1/GCF_015220235.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/015/220/235/GCF_015220235.1/GCF_015220235.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/015/220/235/GCF_015220235.1/GCF_015220235.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/015/220/235/GCF_015220235.1/provenance.json	c07f4373f40b279b89cf05dbd3a7b80320af2fe4ac660c83b1f096a38395816b	3278999017	146	63d13c60a85e0de7ed3e40c34c7ab741354862e215cb58ffd17d81249eb71d09	d55ffc221888ab99d48c2f84de2466e86aab80cfb4589ea87f881f588c64fb81	1074829579	5115bb9124f9e1956131860410adfb880a556e8199919221dbe299bfb5a90faa	803672	64b712b1a828b213aaa72bae75d88c34ffef3464b1cc13463878421b9521783d	5607	0.3277919796338872	255.052014	675.568755	39157760	1075642074	3	50231	2026-07-19T17:30:56.712561Z
